"","ENV","STATE","CITY","PED","FAR","FC","HYB","YEAR","REP","FS","CC","WRT","Density","CI","CD","PER","YIELD","SPC1","SPC2","SPC3","SPC4","SPC5","SPC6","WPC1","WPC2","WPC3"
"181","Steiner2019","INDIANA","Berne","PHHB9*PHZ51","Steiner","GS","UIUC4",2019,2,"Animal","None","Moderate","Low","High","High","Absent",160.6,2.19507531543786,6.8118234887041,0.31222707876871,-1.559674750693,-0.2367123888642,-0.495261126394658,-0.0212455535357537,-2.12180695845408,2.04028994974979
"182","Steiner2019","INDIANA","Berne","PHHB9*PHW30","Steiner","GS","UIUC3",2019,2,"Animal","None","Moderate","Low","High","High","Absent",174.8,2.02925521313047,7.0600763513347,0.114432456001395,-1.78868057293399,-0.661887834214497,-0.478253041410822,-0.0212455535357537,-2.12180695845408,2.04028994974979
"183","Steiner2019","INDIANA","Berne","17.461","Steiner","GS","ORG1",2019,2,"Animal","None","Moderate","Low","High","High","Absent",135.6,2.64948620478547,8.43080718258205,0.925844267226565,-2.32338284388098,0.00795666803741931,-1.04375549507859,-0.0212455535357537,-2.12180695845408,2.04028994974979
"184","Steiner2019","INDIANA","Berne","17.2B241","Steiner","GS","ORG4",2019,2,"Animal","None","Moderate","Low","High","High","Absent",141.9,2.28052138766742,7.40008444883663,0.331973190440177,-1.78501243942605,-0.36924810477814,-0.673512356099521,-0.0212455535357537,-2.12180695845408,2.04028994974979
"185","Steiner2019","INDIANA","Berne","59R5","Steiner","GS","CHECK1",2019,2,"Animal","None","Moderate","Low","High","High","Absent",137.2,2.50584708383495,7.29390175436732,0.635045773945001,-1.74763638543301,0.0352789564429193,-0.779563478616291,-0.0212455535357537,-2.12180695845408,2.04028994974979
"186","Steiner2019","INDIANA","Berne","PHHB9*PHM49","Steiner","GS","UIUC1",2019,2,"Animal","None","Moderate","Medium","High","High","Absent",149.9,2.89471835554602,9.00475149486264,1.24188345935427,-2.37187578666846,0.224524729629069,-1.17250361975039,-0.0212455535357537,-2.12180695845408,2.04028994974979
"187","Steiner2019","INDIANA","Berne","PHW52*LH185","Steiner","GS","UIUC7",2019,2,"Animal","None","Moderate","Low","High","High","Absent",172.1,2.66340428495362,8.29090181713564,1.0153012906547,-2.23642324496935,0.165221363155714,-1.00343933548277,-0.0212455535357537,-2.12180695845408,2.04028994974979
"188","Steiner2019","INDIANA","Berne","PHHB9*PHR63","Steiner","GS","UIUC2",2019,2,"Animal","None","Moderate","Low","High","High","Absent",150.8,2.45050193866831,7.86525875184563,0.556385004302644,-1.97476572344859,-0.158782626356362,-0.841662230215994,-0.0212455535357537,-2.12180695845408,2.04028994974979
"189","Gruver2019","ILLINOIS","Macomb","PHW52*LH185","Gruver","JG1","UIUC7",2019,2,"Animal","Mixed","Low","Medium","High","High","Absent",162.8,3.18626648938161,-0.526864789296001,-0.557425001771881,-0.437963395871754,1.51070172391978,-0.38810686159781,0.376677424616719,-2.28078588508193,3.96073890100244
"190","Gruver2019","ILLINOIS","Macomb","17.461","Gruver","JG1","ORG1",2019,2,"Animal","Mixed","Low","Low","High","High","Absent",122.1,3.06429997924475,-0.545178487698382,-0.705261225172726,-0.516113722556549,1.35402005753847,-0.412907815480975,0.376677424616719,-2.28078588508193,3.96073890100244
"191","Gruver2019","ILLINOIS","Macomb","PHHB9*PHR63","Gruver","JG1","UIUC2",2019,2,"Animal","Mixed","Low","Medium","High","High","Absent",158.7,3.17825446394735,-0.0656883748075765,-0.376137981323985,-0.78643368885141,1.61016111913694,-0.493547681185668,0.376677424616719,-2.28078588508193,3.96073890100244
"192","Gruver2019","ILLINOIS","Macomb","17.2B241","Gruver","JG1","ORG4",2019,2,"Animal","Mixed","Low","Low","High","High","Absent",169.5,3.0284079830133,-0.0737835311158469,-0.407793482013695,-0.725027583249381,1.74405281762153,-0.334823672710562,0.376677424616719,-2.28078588508193,3.96073890100244
"193","Gruver2019","ILLINOIS","Macomb","PHHB9*PHZ51","Gruver","JG1","UIUC4",2019,2,"Animal","Mixed","Low","Low","High","High","Absent",137.6,2.9225419758379,-0.853667970741627,-0.829844186524513,-0.288703239842951,1.28940986488732,-0.254258317975368,0.376677424616719,-2.28078588508193,3.96073890100244
"194","Gruver2019","ILLINOIS","Macomb","PHHB9*PHW30","Gruver","JG1","UIUC3",2019,2,"Animal","Mixed","Low","Medium","High","High","Absent",182.4,3.16673320595821,-0.223491881859317,-0.354561657899069,-0.652003627739375,1.61704041676216,-0.413459391018837,0.376677424616719,-2.28078588508193,3.96073890100244
"195","Gruver2019","ILLINOIS","Macomb","59R5","Gruver","JG1","CHECK1",2019,2,"Animal","Mixed","Low","Medium","High","High","Absent",184.7,3.23522568970429,-0.682122556073369,-0.434822631678473,-0.42708803615599,1.84582946353711,-0.480552149926563,0.376677424616719,-2.28078588508193,3.96073890100244
"196","Gruver2019","ILLINOIS","Macomb","PHHB9*PHM49","Gruver","JG1","UIUC1",2019,2,"Animal","Mixed","Low","Medium","High","High","Absent",148.6,3.27136972962282,-0.0291663334353508,-0.001823414927299,-0.566792074088578,2.14761126068976,-0.344864271866616,0.376677424616719,-2.28078588508193,3.96073890100244
"197","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHZ51","Doonan","TD","UIUC4",2019,2,"Green","Mixed","High","High","High","Low","Absent",113.8,1.4677050055559,-1.03951262049848,0.0666078180706329,0.456692072346765,2.29052727850482,-0.334446622886131,-0.422630141990868,-2.65274472298212,3.50724787989769
"198","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHR63","Doonan","TD","UIUC2",2019,2,"Green","Mixed","High","High","High","Low","Absent",147.4,1.50064068017877,-1.26253336112744,-0.0460097918904815,0.524829115514935,2.37691973812169,-0.342588870125448,-0.422630141990868,-2.65274472298212,3.50724787989769
"199","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHW30","Doonan","TD","UIUC3",2019,2,"Green","Mixed","High","High","High","Low","Absent",150.8,1.3189172494258,-1.30299396793764,-0.22015242027618,0.61616263579861,2.25466181653516,-0.157503981586722,-0.422630141990868,-2.65274472298212,3.50724787989769
"200","Doonan2019","ILLINOIS","Reynolds","PHHB9*PHM49","Doonan","TD","UIUC1",2019,2,"Green","Mixed","High","High","High","Low","Absent",111.9,1.43609114965722,-1.30901495214709,-0.152380332200819,0.567893130218889,2.36825899385486,-0.257544025686253,-0.422630141990868,-2.65274472298212,3.50724787989769
"201","Doonan2019","ILLINOIS","Reynolds","17.461","Doonan","TD","ORG1",2019,2,"Green","Mixed","High","High","High","Low","Absent",94.7,1.36555692036547,-1.53343534402932,-0.365414311509391,0.685435581184007,1.99342532972131,-0.263080201486533,-0.422630141990868,-2.65274472298212,3.50724787989769
"202","Doonan2019","ILLINOIS","Reynolds","17.2B241","Doonan","TD","ORG4",2019,2,"Green","Mixed","High","High","High","Low","Absent",33.5,1.22441795583402,-1.31675236059198,-0.418950845859963,0.625045807943518,2.00106656860163,-0.113339116133469,-0.422630141990868,-2.65274472298212,3.50724787989769
"203","Doonan2019","ILLINOIS","Reynolds","PHW52*LH185","Doonan","TD","UIUC7",2019,2,"Green","Mixed","High","High","High","Low","Absent",53.4,1.23397931110438,-1.49143641842686,-0.525038073310282,0.718566559198693,1.93952603573791,-0.119874790587167,-0.422630141990868,-2.65274472298212,3.50724787989769
"204","Doonan2019","ILLINOIS","Reynolds","59R5","Doonan","TD","CHECK1",2019,2,"Green","Mixed","High","High","High","Low","Absent",61.4,1.28398016927329,-1.46689470562527,-0.367535631098447,0.713603349853816,2.103086647166,-0.112796688246834,-0.422630141990868,-2.65274472298212,3.50724787989769
"205","Smith2020","ILLINOIS","Peoria","PHHB9*PHR63","Smith","AS1","UIUC2",2020,1,"Mix","Legume","Low","Low","High","High","Absent",195.7,-1.73577815235574,-0.813042241582908,0.494477924617879,-0.0378975601965357,-0.567825733815267,1.29540675387357,0.633913579777997,-3.78012207803214,-2.10160367012252
"206","Smith2020","ILLINOIS","Peoria","PHHB9*PHZ51","Smith","AS1","UIUC4",2020,1,"Mix","Legume","Low","Low","High","High","Absent",176.5,-1.83766707819315,-0.889302855050409,0.305143590994116,0.0308615796819326,-0.665924316239242,1.35754838764282,0.633913579777997,-3.78012207803214,-2.10160367012252
"207","Smith2020","ILLINOIS","Peoria","PHHB9*PHW30","Smith","AS1","UIUC3",2020,1,"Mix","Legume","Low","Low","High","High","Absent",182.3,-1.8335086923493,-0.846179473537178,0.381816767113623,0.00101219732721833,-0.560167294271728,1.34671158941821,0.633913579777997,-3.78012207803214,-2.10160367012252
"208","Smith2020","ILLINOIS","Peoria","PHHB9*PHM49","Smith","AS1","UIUC1",2020,1,"Mix","Legume","Low","Low","High","High","Absent",161.4,-1.77118241056599,-0.912109616615133,0.392171312514173,-0.0748421485387345,-0.597041706250343,1.22357284088458,0.633913579777997,-3.78012207803214,-2.10160367012252
"209","Smith2020","ILLINOIS","Peoria","PHW52*LH185","Smith","AS1","UIUC7",2020,1,"Mix","Legume","Low","Low","High","High","Absent",131.7,-1.72448946340941,-0.854130054083034,0.475551136491348,-0.142502388306985,-0.570401074448101,1.13695001371268,0.633913579777997,-3.78012207803214,-2.10160367012252
"210","Smith2020","ILLINOIS","Peoria","17.2B24","Smith","AS1","ORG4",2020,1,"Mix","Legume","Low","Low","High","High","Absent",125.6,-1.50132499423631,-0.702836870683346,0.794856888710628,-0.00588614512073238,-0.326058992152586,1.12332575372001,0.633913579777997,-3.78012207803214,-2.10160367012252
"211","Smith2020","ILLINOIS","Peoria","17.461","Smith","AS1","ORG1",2020,1,"Mix","Legume","Low","Low","High","High","Absent",178.7,-1.99861696898629,-0.978266960006474,0.199511704987281,-0.0335248228802652,-0.69706510011348,1.357552302729,0.633913579777997,-3.78012207803214,-2.10160367012252
"212","Smith2020","ILLINOIS","Peoria","59R5","Smith","AS1","CHECK1",2020,1,"Mix","Legume","Low","Low","High","High","Absent",207.4,-1.92775603572617,-1.01588756023243,0.244328121381206,-0.0274738127102953,-0.6791538146544,1.30028839280126,0.633913579777997,-3.78012207803214,-2.10160367012252
"213","Ambriole2020","INDIANA","Roanoke","PHHB9*PHR63","Ambriole","AA2","UIUC2",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",58.2,9.63817077125162,0.383415914189845,-1.5092772714914,3.01719023790771,-2.08840712274661,0.555568878345466,-0.993955233844262,-2.56539519958361,-1.76848774310121
"214","Ambriole2020","INDIANA","Roanoke","59R5","Ambriole","AA2","CHECK1",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",78.6,9.3056231165161,0.490259576401898,-1.74590701332176,2.73930278013207,-2.28671063245366,0.656685621346221,-0.993955233844262,-2.56539519958361,-1.76848774310121
"215","Ambriole2020","INDIANA","Roanoke","17.461","Ambriole","AA2","ORG1",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",53.6,9.1913979158241,0.573400726929916,-1.78349220876258,2.69189216226461,-2.54484195486896,0.622264510512194,-0.993955233844262,-2.56539519958361,-1.76848774310121
"216","Ambriole2020","INDIANA","Roanoke","17.2B24","Ambriole","AA2","ORG4",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",94,9.40088849966261,0.509938230777156,-1.56302172402842,2.94562679008815,-2.19220043395219,0.645482480977728,-0.993955233844262,-2.56539519958361,-1.76848774310121
"217","Ambriole2020","INDIANA","Roanoke","PHHB9*PHZ51","Ambriole","AA2","UIUC4",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",178.7,9.19475094788865,0.444704231257484,-1.59599611794439,2.82821282598237,-2.2175913026022,0.700066930235614,-0.993955233844262,-2.56539519958361,-1.76848774310121
"218","Ambriole2020","INDIANA","Roanoke","PHW52*LH185","Ambriole","AA2","UIUC7",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",124.2,8.83999132785297,0.490489945982508,-1.73415121871776,2.58769513845208,-2.22369203904731,0.719222695988278,-0.993955233844262,-2.56539519958361,-1.76848774310121
"219","Ambriole2020","INDIANA","Roanoke","PHHB9*PHM49","Ambriole","AA2","UIUC1",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",172.3,8.86975739770205,0.650877712113077,-1.43909834541088,2.51285605758498,-1.90624756082358,0.700397834555667,-0.993955233844262,-2.56539519958361,-1.76848774310121
"220","Ambriole2020","INDIANA","Roanoke","PHHB9*PHW30","Ambriole","AA2","UIUC3",2020,1,"Mix","Mixed","Moderate","Low","High","High","Absent",183,8.92397056145806,0.562872654749496,-1.44464559992656,2.58792225076189,-1.93989204960095,0.693625245950125,-0.993955233844262,-2.56539519958361,-1.76848774310121
"221","Longwell2020","INDIANA","NewLisbon","PHW52*LH185","Longwell","DL1","UIUC7",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",99.9,-0.539093219634156,-0.477402393962936,0.859203987526687,0.45493791762828,0.468183349629162,-0.916949305930696,-1.42061828283127,-1.32898543177293,-1.0318184997892
"222","Longwell2020","INDIANA","NewLisbon","17.461","Longwell","DL1","ORG1",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",113.7,-0.706867115017975,-0.386463462469018,0.697901815024226,0.550730587583959,0.314120029649499,-0.660010621184608,-1.42061828283127,-1.32898543177293,-1.0318184997892
"223","Longwell2020","INDIANA","NewLisbon","PHHB9*PHW30","Longwell","DL1","UIUC3",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",144.2,-1.26149202797781,-0.491547452655825,0.0114691714591708,0.87196888531763,-0.204925651241251,-0.0811709429878782,-1.42061828283127,-1.32898543177293,-1.0318184997892
"224","Longwell2020","INDIANA","NewLisbon","PHHB9*PHM49","Longwell","DL1","UIUC1",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",132.9,-1.26314486642873,-0.362198479043003,0.134452310484078,0.885966418205207,0.170983491784679,0.072345196442259,-1.42061828283127,-1.32898543177293,-1.0318184997892
"225","Longwell2020","INDIANA","NewLisbon","PHHB9*PHZ51","Longwell","DL1","UIUC4",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",148.3,-1.28964682805655,-0.344306702059752,0.0282642023774623,0.899282175696712,0.0545211470645118,0.0570885375023768,-1.42061828283127,-1.32898543177293,-1.0318184997892
"226","Longwell2020","INDIANA","NewLisbon","PHHB9*PHR63","Longwell","DL1","UIUC2",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",176.6,-1.21770491997781,-0.177399026073009,0.14460984062349,0.846939704273863,0.0826673733547306,0.0145415804659379,-1.42061828283127,-1.32898543177293,-1.0318184997892
"227","Longwell2020","INDIANA","NewLisbon","59R5","Longwell","DL1","CHECK1",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",170.1,-1.4207319971383,-0.433616873724544,-0.105627181658121,0.933456933799083,0.130032633124203,0.165919292463665,-1.42061828283127,-1.32898543177293,-1.0318184997892
"228","Longwell2020","INDIANA","NewLisbon","17.2B24","Longwell","DL1","ORG4",2020,1,"Mix","Legume","Low","Low","Medium","High","Present",157.2,-1.57574764375567,-0.404054896014232,-0.107588282638274,1.00404094731545,0.697154131154106,0.444320716561481,-1.42061828283127,-1.32898543177293,-1.0318184997892
"229","Bryan2020","INDIANA","Decatur","17.2B24","Bryan","EB1","ORG4",2020,1,"Mix","Grass","High","Low","Medium","High","Present",147.9,-0.283530921614451,0.337619780415056,2.296570316865,2.51665931103204,0.563150093872198,0.573850991730787,-0.49575408338394,-2.81409837018647,-1.25118713040617
"230","Bryan2020","INDIANA","Decatur","PHHB9*PHR63","Bryan","EB1","UIUC2",2020,1,"Mix","Grass","High","Low","Medium","High","Present",140.1,0.26753098549484,0.573929024749086,2.86987408699453,2.49892234455719,1.02293267609492,0.412213111004276,-0.49575408338394,-2.81409837018647,-1.25118713040617
"231","Bryan2020","INDIANA","Decatur","PHHB9*PHM49","Bryan","EB1","UIUC1",2020,1,"Mix","Grass","High","Low","Medium","High","Present",175.8,-0.237229208511983,0.618036907527371,2.405246567776,2.12644507588294,0.89377027569319,0.423331141809817,-0.49575408338394,-2.81409837018647,-1.25118713040617
"232","Bryan2020","INDIANA","Decatur","PHHB9*PHW30","Bryan","EB1","UIUC3",2020,1,"Mix","Grass","High","Low","Medium","High","Present",178.2,0.0309117618446413,0.471638586598576,2.69935278836545,2.41891662338042,0.968431244468974,0.44016183214886,-0.49575408338394,-2.81409837018647,-1.25118713040617
"233","Bryan2020","INDIANA","Decatur","PHHB9*PHZ51","Bryan","EB1","UIUC4",2020,1,"Mix","Grass","High","Low","Medium","High","Present",153.7,0.162976573112257,0.935776697155978,3.13265910441778,2.26814169150476,1.39517611962715,0.33824711328916,-0.49575408338394,-2.81409837018647,-1.25118713040617
"234","Bryan2020","INDIANA","Decatur","59R5","Bryan","EB1","CHECK1",2020,1,"Mix","Grass","High","Low","Medium","High","Present",205.6,0.255237320008127,0.761992474734412,3.29925848248086,2.51016426448118,1.68568012745839,0.433052144082578,-0.49575408338394,-2.81409837018647,-1.25118713040617
"235","Bryan2020","INDIANA","Decatur","PHW52*LH185","Bryan","EB1","UIUC7",2020,1,"Mix","Grass","High","Low","Medium","High","Present",158.8,-0.0441650897467848,0.62009247039254,2.71313631905576,2.28421655220335,1.04142015737256,0.385486967424657,-0.49575408338394,-2.81409837018647,-1.25118713040617
"236","Bryan2020","INDIANA","Decatur","17.461","Bryan","EB1","ORG1",2020,1,"Mix","Grass","High","Low","Medium","High","Present",157.1,-0.0270234804926106,0.687303315204766,2.73103164398625,2.22779660737743,1.097635937917,0.363052585359653,-0.49575408338394,-2.81409837018647,-1.25118713040617
"237","Wilken2020","ILLINOIS","Wellington","17.2B24","Wilken","HW1","ORG4",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",119.1,-0.60548188506507,-0.583432689076503,0.449053864653298,1.24789949074175,0.487958717154522,0.6713698395562,0.266753916750234,-2.35880793367704,-1.69416970812621
"238","Wilken2020","ILLINOIS","Wellington","PHW52*LH185","Wilken","HW1","UIUC7",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",104,-0.542019518367677,-0.520722903790732,0.56573546999224,1.24616852464992,0.608107576713084,0.657759680372929,0.266753916750234,-2.35880793367704,-1.69416970812621
"239","Wilken2020","ILLINOIS","Wellington","PHHB9*PHM49","Wilken","HW1","UIUC1",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",144,-0.335714486778306,-0.314918896664543,0.827076626816504,1.27333608841502,0.609208281209038,0.552109895002307,0.266753916750234,-2.35880793367704,-1.69416970812621
"240","Wilken2020","ILLINOIS","Wellington","59R5","Wilken","HW1","CHECK1",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",186.4,-0.463239184371905,-0.646726277290241,0.523444887964531,1.01201269513473,0.552352622627973,0.356764249591335,0.266753916750234,-2.35880793367704,-1.69416970812621
"241","Wilken2020","ILLINOIS","Wellington","PHHB9*PHR63","Wilken","HW1","UIUC2",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",157.6,0.0391026513466465,-0.451123060544284,1.08667871954936,0.772001773996158,1.23406650485982,-0.180121971669699,0.266753916750234,-2.35880793367704,-1.69416970812621
"242","Wilken2020","ILLINOIS","Wellington","PHHB9*PHW30","Wilken","HW1","UIUC3",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",141,0.235555359914432,-0.73406268477447,1.05372902748145,0.557722098310453,1.02981389155527,-0.617834997410004,0.266753916750234,-2.35880793367704,-1.69416970812621
"243","Wilken2020","ILLINOIS","Wellington","17.461","Wilken","HW1","ORG1",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",127.1,-0.134223432293219,-0.647537316306754,0.757040209263852,1.04593315893736,0.623881217063889,0.0477759995865252,0.266753916750234,-2.35880793367704,-1.69416970812621
"244","Wilken2020","ILLINOIS","Wellington","PHHB9*PHZ51","Wilken","HW1","UIUC4",2020,1,"Mix","Legume","Moderate","Medium","High","Low","Absent",155.5,0.387910690700409,-0.584232246430332,1.33148379002147,0.62560432334123,1.13133976720837,-0.614934619625153,0.266753916750234,-2.35880793367704,-1.69416970812621
"245","Gruver2020","ILLINOIS","Macomb","PHHB9*PHZ51","Gruver","JG2","UIUC4",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",162.5,1.13342634671486,-1.84364867587414,-0.203614689839502,0.049654780356873,0.547190074334806,0.0453368543648546,0.202596492239413,-2.30596160652061,-1.73550733473923
"246","Gruver2020","ILLINOIS","Macomb","17.2B24","Gruver","JG2","ORG4",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",137.2,1.14656482413948,-1.70546327088197,-0.0943085003255212,0.0720781048900334,0.589684528047084,0.111794488509675,0.202596492239413,-2.30596160652061,-1.73550733473923
"247","Gruver2020","ILLINOIS","Macomb","PHHB9*PHR63","Gruver","JG2","UIUC2",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",170.4,1.24812083162131,-1.89720710681674,-0.212211551256776,0.0785997233569108,0.271538197166463,-0.043247554206294,0.202596492239413,-2.30596160652061,-1.73550733473923
"248","Gruver2020","ILLINOIS","Macomb","17.461","Gruver","JG2","ORG1",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",128.8,1.27659525152938,-1.74799572846366,-0.0924517971692894,0.0381426729798355,0.327740947511175,-0.00731506702620695,0.202596492239413,-2.30596160652061,-1.73550733473923
"249","Gruver2020","ILLINOIS","Macomb","59R5","Gruver","JG2","CHECK1",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",156.5,1.39826766068989,-1.66814219028971,0.0499273123541373,0.00144709465292826,0.447351262748972,-0.0767196256799179,0.202596492239413,-2.30596160652061,-1.73550733473923
"250","Gruver2020","ILLINOIS","Macomb","PHW52*LH185","Gruver","JG2","UIUC7",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",120.5,1.39327620411302,-1.62773701082928,0.0954284947064199,0.00618643417853016,0.401142848572247,-0.0622747737843843,0.202596492239413,-2.30596160652061,-1.73550733473923
"251","Gruver2020","ILLINOIS","Macomb","PHHB9*PHM49","Gruver","JG2","UIUC1",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",174.9,1.29673264954859,-1.65863335312959,-0.0886804606493781,0.028233726769141,0.0862397880655111,-0.0434361899428717,0.202596492239413,-2.30596160652061,-1.73550733473923
"252","Gruver2020","ILLINOIS","Macomb","PHHB9*PHW30","Gruver","JG2","UIUC3",2020,1,"Mix","Mixed","Low","Low","High","High","Absent",170.4,1.36823399769074,-1.7530176281261,-0.0418657354595325,0.0179358806283598,0.315217179070836,-0.118477528110454,0.202596492239413,-2.30596160652061,-1.73550733473923
"253","Doonan2020","ILLINOIS","Reynolds","PHHB9*PHW30","Doonan","TD1","UIUC3",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",189.4,0.0403587160121139,-0.93895701690072,-0.688452425912237,-0.377815442399988,-0.0613427534175867,-0.106213136052927,-0.10102530105061,-2.01902729755296,-1.96685533290666
"254","Doonan2020","ILLINOIS","Reynolds","PHHB9*PHM49","Doonan","TD1","UIUC1",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",177,0.229402256572402,-0.833619340632735,-0.317828786420879,-0.434265818085774,0.369346083664492,-0.161581533677748,-0.10102530105061,-2.01902729755296,-1.96685533290666
"255","Doonan2020","ILLINOIS","Reynolds","17.461","Doonan","TD1","ORG1",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",81.7,0.460324746812168,-1.00642444487574,-0.390877449560492,-0.429768091531627,0.0791231810822492,-0.428444167046259,-0.10102530105061,-2.01902729755296,-1.96685533290666
"256","Doonan2020","ILLINOIS","Reynolds","17.2B24","Doonan","TD1","ORG4",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",89.4,0.406606848580142,-1.02217823103799,-0.44744933155643,-0.304856453568693,-0.0656116012681851,-0.281486395532345,-0.10102530105061,-2.01902729755296,-1.96685533290666
"257","Doonan2020","ILLINOIS","Reynolds","PHHB9*PHR63","Doonan","TD1","UIUC2",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",146.7,-0.000607205303976974,-1.38589701639439,-0.692794443342958,-0.29042228136875,0.091624660771975,-0.138102310491503,-0.10102530105061,-2.01902729755296,-1.96685533290666
"258","Doonan2020","ILLINOIS","Reynolds","59R5","Doonan","TD1","CHECK1",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",155.8,0.050295559159372,-1.31383033944947,-0.632552336759477,-0.245057583028026,0.00734465150736262,-0.0871720553429707,-0.10102530105061,-2.01902729755296,-1.96685533290666
"259","Doonan2020","ILLINOIS","Reynolds","PHW52*LH185","Doonan","TD1","UIUC7",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",96.2,0.15937538208496,-1.41247403788267,-0.624981980840607,-0.270218484541286,0.0713113319591338,-0.203061848189925,-0.10102530105061,-2.01902729755296,-1.96685533290666
"260","Doonan2020","ILLINOIS","Reynolds","PHHB9*PHZ51","Doonan","TD1","UIUC4",2020,1,"Green","Legume","Moderate","High","Low","Low","Absent",169,0.00380463254013909,-1.43655551608707,-0.737051591585867,-0.121994752574161,0.0200814827069368,0.0414477253438913,-0.10102530105061,-2.01902729755296,-1.96685533290666
"261","Smith2020","ILLINOIS","Peoria","PHHB9*PHR63","Smith","AS1","UIUC2",2020,2,"Mix","Legume","Low","Low","High","High","Absent",177.9,-1.74345541131816,-0.87270877781346,0.634533479364007,-0.0439086797090605,-0.725799444700524,1.14019589238193,0.633913579777997,-3.78012207803214,-2.10160367012252
"262","Smith2020","ILLINOIS","Peoria","PHHB9*PHZ51","Smith","AS1","UIUC4",2020,2,"Mix","Legume","Low","Low","High","High","Absent",176,-1.84534433715557,-0.948969391280961,0.445199145740245,0.0248504601694075,-0.823898027124499,1.20233752615119,0.633913579777997,-3.78012207803214,-2.10160367012252
"263","Smith2020","ILLINOIS","Peoria","PHHB9*PHW30","Smith","AS1","UIUC3",2020,2,"Mix","Legume","Low","Low","High","High","Absent",196.2,-1.84118595131172,-0.90584600976773,0.521872321859751,-0.00499892218530636,-0.718141005156985,1.19150072792657,0.633913579777997,-3.78012207803214,-2.10160367012252
"264","Smith2020","ILLINOIS","Peoria","PHHB9*PHM49","Smith","AS1","UIUC1",2020,2,"Mix","Legume","Low","Low","High","High","Absent",134,-1.77885966952841,-0.971776152845686,0.532226867260301,-0.0808532680512593,-0.7550154171356,1.06836197939294,0.633913579777997,-3.78012207803214,-2.10160367012252
"265","Smith2020","ILLINOIS","Peoria","PHW52*LH185","Smith","AS1","UIUC7",2020,2,"Mix","Legume","Low","Low","High","High","Absent",164.7,-1.73216672237183,-0.913796590313586,0.615606691237477,-0.14851350781951,-0.728374785333358,0.981739152221044,0.633913579777997,-3.78012207803214,-2.10160367012252
"266","Smith2020","ILLINOIS","Peoria","17.2B24","Smith","AS1","ORG4",2020,2,"Mix","Legume","Low","Low","High","High","Absent",144,-1.50900225319873,-0.762503406913899,0.934912443456756,-0.0118972646332574,-0.484032703037843,0.96811489222838,0.633913579777997,-3.78012207803214,-2.10160367012252
"267","Smith2020","ILLINOIS","Peoria","17.461","Smith","AS1","ORG1",2020,2,"Mix","Legume","Low","Low","High","High","Absent",175.1,-2.00629422794871,-1.03793349623703,0.33956725973341,-0.0395359423927898,-0.855038810998737,1.20234144123737,0.633913579777997,-3.78012207803214,-2.10160367012252
"268","Smith2020","ILLINOIS","Peoria","59R5","Smith","AS1","CHECK1",2020,2,"Mix","Legume","Low","Low","High","High","Absent",199.4,-1.93543329468859,-1.07555409646298,0.384383676127334,-0.0334849322228206,-0.837127525539657,1.14507753130962,0.633913579777997,-3.78012207803214,-2.10160367012252
