EXP,YEAR,FAR,ENV,FC,STATE,CITY,HYB,CODE,REP,Lat,Long,PDT,NSRC,FS,CC,WRT,POP,STC,Area,POPadj,Density,YOM,Rotation,Rot_Seq,Perennials,CI,Species,DI,CD,PHT,EHT,SDL,SDS,MST,TWT,GWT,KWT300,YIELD,PRO,OIL,STA,DEN,FIB,CEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,SOC,TN,SoilCN,InorgN,Bray1P,POMC,POMN,POMCN,PMN,POXC,Sand,Silt,Clay,Prcp,Tmax,Tmin,Temp,TGDD,prcp_May,prcp_Jun,prcp_Jul,prcp_Aug,prcp_Sep,tmax_May,tmax_Jun,tmax_Jul,tmax_Aug,tmax_Sep,tmin_May,tmin_Jun,tmin_Jul,tmin_Aug,tmin_Sep,temp_May,temp_Jun,temp_Jul,temp_Aug,temp_Sep,GDD_May,GDD_Jun,GDD_Jul,GDD_Aug,GDD_Sep,
OREI_ONFARM_TRIAL,2020,Smith,Smith2020,AS1,ILLINOIS,Peoria,17.461,ORG1,1,40.6551163,-89.7281125,43982,Turkey,Mix,Legume,Low,35000,25,0.001,25000,Low,5,Extensive,Wheat/CCL-Corn-Oat+Clover/CCL-Corn,Absent,High,5,1.25,High,292.3333333,128,.,.,10.9,61.8,9.490448176,79.1,178.6979993,6.92,3.69,66.62,1.28,1.66,13.265,6.5,1.98,59.5,6,24.5,1742.5,309.5,96,20.5,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,130.83,40.59,181.78,12.66,145.6,69.42780645,84.7478,86.78270968,83.87251613,75.2996,50.45290323,62.3984,66.68309677,61.16174194,53.603,59.94035484,73.5731,76.73290323,72.51712903,64.4513,307.926,690.984,794.475,679.158,433.539,
OREI_ONFARM_TRIAL,2020,Smith,Smith2020,AS1,ILLINOIS,Peoria,59R5,CHECK1,1,40.6551163,-89.7281125,43982,Turkey,Mix,Legume,Low,35000,25,0.001,25000,Low,5,Extensive,Wheat/CCL-Corn-Oat+Clover/CCL-Corn,Absent,High,5,1.25,High,266.6666667,135.6666667,.,.,10.1,59.7,10.91683732,87,207.4014528,5.95,3.17,68.73,1.25,2.15,14.01,6.55,1.875,57.5,6,21,1862,329.5,92.5,21,9.173,1.0435,8.790608529,27.73,11,1.653262227,0.144054566,11.47663887,27.17,300.4668,7,50,43,511.46,80.02608645,58.85982839,69.44295742,2906.082,130.83,40.59,181.78,12.66,145.6,69.42780645,84.7478,86.78270968,83.87251613,75.2996,50.45290323,62.3984,66.68309677,61.16174194,53.603,59.94035484,73.5731,76.73290323,72.51712903,64.4513,307.926,690.984,794.475,679.158,433.539,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,PHHB9*PHR63,UIUC2,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,181.3333333,86.33333333,.,.,14,56.9,3.20000593,78.1,58.15733516,7.83,3.74,65.54,1.28,1.7,52.51,7.65,10.18,124,33,16.5,9080,574,108,18,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,59R5,CHECK1,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,179.3333333,57.66666667,.,.,11.7,60.2,4.212367434,84.8,78.60355968,8.46,5.11,63.41,1.19,2.61,49.205,7.7,11.545,125.5,25.5,21,8538.5,513.5,132,17,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,17.461,ORG1,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,165.6666667,63.33333333,.,.,11.6,57,2.869753854,77.5,53.61078628,8.48,5.16,63.8,1.18,2.77,46.775,7.7,11.69,125.5,27,32,8055,522,143,12.5,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,17.2B24,ORG4,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,168,75.66666667,.,.,13,54.6,5.111191008,75.2,93.97160137,7.66,5.29,64.01,1.17,2.77,48.96,7.55,12.7,126.5,33,35.5,8430.5,548,113,16.5,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,PHHB9*PHZ51,UIUC4,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,212.3333333,89,.,.,13.4,61.6,9.761836898,90.3,178.6506922,6.71,4.08,66.52,1.26,1.91,45.695,7.65,12.44,126.5,28.5,25.5,7811,550.5,100,19,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,PHW52*LH185,UIUC7,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,192,75,.,.,11.6,60.4,6.650456692,79.3,124.2393008,8.5,3.06,65.96,1.34,1.03,42.075,7.4,13.575,126.5,25,45.5,7062,567,108.5,18,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,PHHB9*PHM49,UIUC1,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,184,71.33333333,.,.,12.4,61,9.309889798,85.5,172.3470723,7.48,3.76,66.04,1.28,1.66,41.225,7.3,15.685,128,27.5,43.5,6807.5,608.5,132.5,21,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Ambriole,Ambriole2020,AA2,INDIANA,Roanoke,PHHB9*PHW30,UIUC3,1,40.919109,-85.371743,43963,Chicken,Mix,Mixed,Moderate,30000,25,0.001,25000,Low,3,Intensive,Oat/CCG-Wheat/CCM14-Corn,Absent,High,18,6,High,205,89.33333333,.,.,13,61.4,9.952536528,93.6,182.9819691,7.54,3.55,66.36,1.3,1.45,41.835,7.35,13.445,126.5,28,33,6928,611,122.5,21,67.0345,5.0795,13.19706664,29.13,21,11.90800776,0.955105041,12.46774674,38.42,1173.4092,5,28,67,419.27,79.66638065,56.71472387,68.19055226,2724.966,111.33,55.12,114.32,62.16,76.34,69.14793548,83.3408,86.9603871,83.49858065,75.3842,47.89690323,59.2148,65.30987097,59.50864516,51.6434,58.52241935,71.2778,76.13512903,71.5036129,63.5138,261.531,626.193,778.761,653.067,405.414,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,PHW52*LH185,UIUC7,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,244.6666667,116.6666667,.,.,13,55.3,5.434829224,63,99.92183907,6.61,4.28,66.11,1.24,2.12,21.02,7.55,2.29,65.5,5.5,7,2454.5,902.5,114.5,29,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,17.461,ORG1,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,241,113,.,.,11.5,56.1,6.08144427,65.6,113.7379159,7.47,4.73,64.78,1.21,2.43,18.925,7.55,1.97,59.5,5.5,8,2237,791.5,115.5,28,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,PHHB9*PHW30,UIUC3,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,261.3333333,132,.,.,11,58.6,7.666786512,70.5,144.1978021,7.25,3.53,66.3,1.28,1.62,13.88,7.25,2.56,71,6,11,1660.5,563.5,83,21.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,PHHB9*PHM49,UIUC1,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,256.6666667,122.6666667,.,.,12.4,58.5,7.178463182,72,132.8895551,6.92,3.77,66.27,1.28,1.72,14.28,7.1,2.695,74,6.5,13,1792,522,93,26.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,PHHB9*PHZ51,UIUC4,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,284.3333333,131,.,.,11.1,58.4,7.891216828,70.2,148.2521505,7.29,3.78,66.5,1.27,1.8,14.785,7,2.755,75,7.5,27,1878,512,96,23.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,PHHB9*PHR63,UIUC2,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,262.6666667,136,.,.,11.5,63.3,9.444371618,76,176.6329011,7.72,2.9,67.34,1.31,1.42,15.05,7.05,2.975,78.5,8.5,41,1923,513,113,23.5,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,59R5,CHECK1,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,272,126.6666667,.,.,11.1,57,9.053051568,74.4,170.0795191,6.53,3.75,66.83,1.25,2.07,15.18,6.75,2.99,79.5,7.5,13.5,1886.5,486.5,100.5,23,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Longwell,Longwell2020,DL1,INDIANA,New Lisbon,17.2B24,ORG4,1,39.8732343,-85.2288494,43978,Chicken,Mix,Legume,Low,34000,25,0.001,25000,Low,3,Intensive,HayM-Corn/CCL-Corn,Present,Medium,4,1.333333333,High,261.6666667,133.3333333,.,.,13.5,55.3,8.601545392,73.3,157.2345047,7.78,5.16,64.32,1.2,2.43,16.94,6.25,3.04,79.5,8.5,17,1988.5,429.5,98.5,29,13.2635,1.3845,9.579992777,28.78,5.5,1.64871246,0.116012296,14.21153202,39.19,407.6244,30,28,42,483.84,78.43860645,57.26594581,67.85227613,2705.58,158.37,105.24,122.64,70.36,27.23,68.26477419,81.932,85.40832258,80.81193548,75.776,48.98909677,59.9276,64.97890323,60.10612903,52.328,58.62693548,70.9298,75.1936129,70.45903226,64.052,269.325,622.926,760.311,632.043,420.975,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,17.2B24,ORG4,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,203,107.6666667,.,.,16,54.2,8.331699904,86.2,147.8999983,7.95,5.08,64.17,1.2,2.53,19.325,6.85,3.03,80,39.5,83.5,2877.5,380,135,25.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,PHHB9*PHR63,UIUC2,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,204.6666667,104.3333333,.,.,17.6,58.1,8.048185772,86.3,140.145923,6.71,3.8,66.64,1.3,1.38,23.86,7.25,2.85,77,41,70,3763.5,418,164.5,33.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,PHHB9*PHM49,UIUC1,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,201,96.66666667,.,.,15.3,60.1,9.820920714,89.3,175.7886696,7.83,3.64,65.92,1.31,1.32,21.92,6.8,2.81,76,33.5,119.5,3263.5,401.5,177.5,29.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,PHHB9*PHW30,UIUC3,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,236.6666667,115.6666667,.,.,14.2,61.5,9.82709365,105,178.1835662,8.63,3.28,65.38,1.32,1.14,22.25,7.05,2.685,74,39,69.5,3373,426.5,160.5,32,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,PHHB9*PHZ51,UIUC4,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,250.3333333,118,.,.,15.4,62.1,8.59912031,99,153.7374426,8.11,3.71,65.81,1.3,1.42,22.38,6.9,3.015,79.5,43.5,127.5,3283,473,191,35.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,59R5,CHECK1,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,251.6666667,122.3333333,.,.,13.7,65.6,11.2748676,112,205.6257553,9.01,2.37,66.97,1.36,0.91,23.55,6.75,3.02,80,48.5,88.5,3369,492.5,177,38.5,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,PHW52*LH185,UIUC7,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,246,127.6666667,.,.,14.2,64.3,8.755427868,94,158.7522635,9.81,3.08,65.04,1.37,0.67,21.765,6.9,2.805,76,38.5,107.5,3244.5,440.5,166.5,32,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Bryan,Bryan2020,EB1,INDIANA,Decatur,17.461,ORG1,1,40.745211,-84.870239,43991,Chicken,Mix,Grass,High,32000,28,0.001,28000,Low,6,Intensive,HayM-Corn/CCG-Soybean-Corn,Present,Medium,5,1.25,High,215.3333333,106.3333333,.,.,12.5,58.3,8.498148714,96,157.1403239,8.51,5.1,63.97,1.21,2.39,22.28,6.9,2.555,71,37.5,122,3343.5,438,168.5,33,13.617,1.319,10.3237301,33.18,41.5,1.333677676,0.096234261,13.85865763,23.96,317.0196,17,20,63,416.66,79.68462839,57.50668903,68.59565871,2777.454,124.11,72.55,84.5,49.72,85.78,69.21296774,83.2538,87.29135484,82.95741935,75.7076,48.73767742,60.4316,65.78309677,60.30587097,52.2752,58.97532258,71.8427,76.53722581,71.63164516,63.9914,276.147,640.926,784.548,656.559,419.274,
OREI_ONFARM_TRIAL,2020,Wilken,Wilken2020,HW1,ILLINOIS,Wellington,17.2B24,ORG4,1,40.530603,-87.701674,43990,Chicken,Mix,Legume,Moderate,35000,32,0.001,32000,Medium,6,Extensive,Corn-Soybean-Wheat/CCL-Corn,Absent,High,4,1,Low,233,115.3333333,.,.,10.8,55.2,6.318881844,82.6,119.1133264,8,5.39,64.17,1.17,2.78,22.85,6.05,3.34,83.5,19,27,2633,529,128.5,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,469.2,79.92774065,58.07759871,69.00266968,2855.592,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99,
OREI_ONFARM_TRIAL,2020,Wilken,Wilken2020,HW1,ILLINOIS,Wellington,PHW52*LH185,UIUC7,1,40.530603,-87.701674,43990,Chicken,Mix,Legume,Moderate,35000,32,0.001,32000,Medium,6,Extensive,Corn-Soybean-Wheat/CCL-Corn,Absent,High,4,1,Low,226.6666667,90,.,.,10.7,60.4,5.512211386,87,104.0237694,9.23,3.16,65.11,1.33,1.13,23.235,6.05,3.28,83,20,29.5,2691,538,133.5,21.5,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,469.2,79.92774065,58.07759871,69.00266968,2855.592,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99,
OREI_ONFARM_TRIAL,2020,Wilken,Wilken2020,HW1,ILLINOIS,Wellington,PHHB9*PHM49,UIUC1,1,40.530603,-87.701674,43990,Chicken,Mix,Legume,Moderate,35000,32,0.001,32000,Medium,6,Extensive,Corn-Soybean-Wheat/CCL-Corn,Absent,High,4,1,Low,233.3333333,91.66666667,.,.,11.3,62.4,7.679573308,97,143.951427,8.87,3.52,65.11,1.3,1.42,23.3,6.15,3.365,83.5,25,37,2780,565.5,159,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,469.2,79.92774065,58.07759871,69.00266968,2855.592,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99,
OREI_ONFARM_TRIAL,2020,Wilken,Wilken2020,HW1,ILLINOIS,Wellington,59R5,CHECK1,1,40.530603,-87.701674,43990,Chicken,Mix,Legume,Moderate,35000,32,0.001,32000,Medium,6,Extensive,Corn-Soybean-Wheat/CCL-Corn,Absent,High,4,1,Low,232.3333333,97,.,.,11.3,62,9.944599896,97,186.408709,8.97,3.4,65.43,1.34,1.04,25.76,6.1,3.745,87.5,15.5,27,2993,630.5,145.5,20,18.8325,1.578,11.93441065,34.635,10,1.639730756,0.123939388,13.23010213,38.32,511.4862,22,30,48,469.2,79.92774065,58.07759871,69.00266968,2855.592,131,103.63,135.02,38.08,61.47,69.62812903,84.548,86.08941935,82.93535484,76.4378,49.8316129,61.5176,65.56883871,60.44174194,53.0282,59.72987097,73.0328,75.82912903,71.68854839,64.733,300.492,676.359,775.989,660.762,441.99,
